,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
7SK,5.677533989897897e-17,8.012016902693816e-77,1.0155741129519235e-47,2.5509451530083164e-56,1.546316064945503e-08,0.04694624377683973,1.0878385282644326e-158,0.0005622908575350393,3.064462001370311e-06,0.0,9.053870444175564e-65,3.5038121801025657e-71,4.1838679574597106e-74,2.500631366274847e-06,3.175755212062526e-06,1.47392063307e-313,2.08141164051059e-09,8.34698235982821e-08,1.4238715252665293e-103,4.1471761501796275e-23,2.3295476557842774e-231,2.4438083012894147e-12,2.088592587554885e-90,0.0,1.3821492903827545e-190,1.1108883223278512e-62,4.411412915381345e-270,1.1569434149540724e-10,3.2930912306993267e-62,2.7361507459692763e-07,2.2929183065596554e-67,1.4136816153795807e-45,4.168033927383156e-242,3.9228758556421194e-14,3.364368003405729e-07,0.0,1.2284839106544582e-50,1.061255197338832e-28,5.92002549520814e-21,2.0516911604457794e-67,2.1188798919852268e-08,1.4059244033857144e-14,1.3874110486700675e-106,3.942624267311086e-22,4.7293249938605406e-07,4.7889349497344996e-12,3.797249525834296e-07,9.014583609167848e-54,1.6805101124174792e-05,8.361335504983247e-23,9.351767236870869e-38,1.063315424518914e-31,8.01034467780172e-09,5.3228832728234215e-39,5.4903202676995474e-30,3.469627317666769e-44,1.4536540934123487e-111,0.0,0.560649824664308,5.952440852625227e-25,1.0546659672739024e-43,1.3315102141115755e-29,0.0,3.884045461059311e-180,-0.14758625626564026,0.13092924654483795,-0.48346295952796936,0.17013244330883026,0.2401054948568344,-0.11460541188716888,-0.24186085164546967,-0.04421313852071762,-0.028715435415506363,0.02884780988097191,0.15324297547340393,0.04875498265028,-0.24271175265312195,-0.1447763442993164,0.07718569040298462,0.019501294940710068,-0.49853935837745667,-0.03318455070257187,0.06884491443634033,0.4306134581565857,-0.081870898604393,0.1250138282775879,0.15209120512008667,0.18795087933540344,0.3323824405670166,-0.17283689975738525,-0.16378718614578247,-0.15132717788219452,-0.1076471209526062,-0.3668799102306366,0.14710783958435059,-0.22996315360069275,0.27071326971054077,-0.4192661941051483,-0.05733184516429901,-0.16922836005687714,0.22183334827423096,-0.19867947697639465,0.4145124852657318,0.06999172270298004,-0.3116391897201538,-0.04722042754292488,-0.11673324555158615,-0.2735994756221771,-0.19623512029647827,0.2600037455558777,-0.13106021285057068,-0.24181149899959564,-0.45461398363113403,0.33523765206336975,-0.12412223219871521,0.009723016992211342,-0.009925934486091137,-0.15828783810138702,0.1741085946559906,-0.15729853510856628,0.18093600869178772,-0.2775353193283081,-0.12454733997583389,-0.1356462687253952,0.2515822947025299,-0.1992957592010498,0.05327623337507248,0.16549158096313477
ADAMTS9-AS2,0.0767252918476159,0.01654170576862758,0.07448499919137518,0.03374752496390406,0.01925607612099769,0.059026219019417875,0.16869093314093167,0.011123902551087582,0.01501196660937008,0.010869894025263425,0.05049438453636221,0.003680136847661302,0.031203275388731952,0.008629358407125743,0.015584769891896777,0.009568392034837059,0.22741726034700038,0.02265968351109727,0.060537324615749455,0.09512449043437217,0.37157382981159565,0.07954665151851008,0.02776887468612912,0.020763441531470653,0.1575253554252755,0.003053351243701586,0.09011164441529845,0.1833253774075562,0.008135113377246763,0.015776527822405535,0.2547369894361331,0.052983937381486594,0.058475613405217126,0.01291841250003221,0.001157619987649058,0.0024346916178634758,0.031328972963667136,0.012146724412958698,0.08047792176393616,0.025499156675862517,0.16726144525103975,0.025138248444887122,0.005140778382002638,0.00012357379091478107,0.00666995295383702,0.18363862174834714,0.011704866254051604,0.1501439959663772,0.0014275960086745623,0.09449351467761102,0.010469330477528115,0.10751436733062097,0.02701979725753515,0.07781407957724353,0.08095255873799073,0.035358967975736386,0.01348376759234673,0.023377164167207004,0.07984186001874122,0.027319487765734018,0.000660681857331158,0.02553379273522028,0.0025485227935960354,0.0111469003194079,0.3322473168373108,0.021395768970251083,-0.16499996185302734,0.7956163287162781,0.029668932780623436,0.021237490698695183,-0.2412319779396057,-0.1771208792924881,-0.5946221351623535,-0.03583084046840668,-0.08572650700807571,-0.3132554292678833,-0.10118190199136734,-0.4107325077056885,0.15235799551010132,0.263280987739563,-0.9603241086006165,0.04766817390918732,-0.0627119317650795,0.37880176305770874,-0.17925406992435455,0.2673822343349457,-0.028429806232452393,0.271302729845047,0.08326154202222824,-0.49877530336380005,-0.2718566656112671,-0.6717782020568848,0.38967153429985046,-0.7177085280418396,-0.16900964081287384,-0.6118634343147278,0.734973669052124,-0.5883309841156006,-0.5564760565757751,0.08558455854654312,0.6531779170036316,-0.19866244494915009,0.7369979023933411,-0.20931409299373627,-0.2008122205734253,-0.21240994334220886,0.08488234132528305,0.029445715248584747,-0.28212594985961914,0.2751036286354065,-0.5903418660163879,0.02694716304540634,-0.44147008657455444,0.6593816876411438,-0.6595340967178345,-0.39599835872650146,-0.4892411530017853,-0.2238435596227646,-0.23011603951454163,0.2904715836048126,0.352838397026062,-0.584810733795166,0.26812949776649475,-0.3727014660835266,-0.19524261355400085,0.3443428575992584,0.5286726355552673,-0.2549912929534912
ATP6V1G2-DDX39B,0.0,0.0,0.0,2.890497112652091e-168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972781871688759,9.625921121597912e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6540639763826088e-222,0.0,0.0,0.0,0.0,0.0,0.0,4.391590851774178e-30,0.0,0.0,5.576147071455673e-156,0.0,0.012711898580355846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296582870820648e-273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045252725481987,0.0610344372689724,-0.33668655157089233,0.37602436542510986,0.13537636399269104,-0.0031357845291495323,-0.21657466888427734,-0.12780459225177765,-0.2823807895183563,-0.02522709034383297,0.045204225927591324,-0.06318629533052444,-0.17303764820098877,-0.2782488465309143,0.11253825575113297,0.08693425357341766,-0.6882126927375793,-0.05829499661922455,0.03903554379940033,0.4359261691570282,-0.12395554035902023,0.17044758796691895,0.06026916950941086,0.2133173644542694,0.24269087612628937,-0.3416095972061157,-0.2825668752193451,-0.3551003038883209,0.10524490475654602,-0.5305854678153992,0.01680811494588852,-0.3817659318447113,0.4438858926296234,-0.43556758761405945,-0.3042096197605133,-0.11909417808055878,0.42879152297973633,-0.17549248039722443,0.5325632691383362,-0.013283750042319298,-0.30153852701187134,-0.1189936175942421,-0.07475884258747101,-0.12123193591833115,-0.2435932755470276,0.3082226812839508,-0.3216531276702881,-0.13231022655963898,-0.4163414239883423,0.49848854541778564,-0.32388588786125183,-0.19490750133991241,-0.21458327770233154,-0.2293286770582199,0.009367815218865871,0.04424845054745674,0.30758461356163025,-0.4286036789417267,0.059437621384859085,-0.2953766882419586,0.02028379589319229,0.015348494052886963,0.23254795372486115,-0.029561035335063934
ATXN8OS,0.09893252560447856,0.04881018926152208,0.041046727336115967,0.01293981264859063,0.018946660998082194,0.00438902688732083,0.09858543614263453,0.05414762602838141,0.004380612177390374,0.03667899127379185,0.039226092959620845,0.0062352349525461705,0.0,0.06996168083837105,0.018749410922237496,0.02656011150480816,0.16990514691345265,0.011743575952744867,0.057200525382767875,0.05165142925975734,0.10001413741938654,0.04597473115403895,0.05126455622844118,0.005674039827523389,0.12205717375508228,0.0006683528666515864,0.11121856479583984,0.28062694193089144,0.0023980981589289,0.01418367506666009,0.4541640241764519,0.05015143832016859,0.030310464679285755,0.01381520496414857,0.039780398731120194,0.005624801326834185,0.012352662620568852,0.0016046631341882682,0.0021120587283941453,0.02130704058172871,0.1172113904403201,0.04993029226006285,0.00040909898662764795,0.00040047504820658197,0.0160830432737783,0.10089012838632179,0.03723546980346888,0.15003797189607657,0.0024895472571063227,0.27555467977405196,0.014976968408511803,0.16427054276477832,0.04219561909047053,0.014219556138369255,0.058776208520696954,0.007558098840066772,0.029806667275421292,0.03975869071808649,0.0552402232647082,0.020218474119551636,0.0008768983391246454,0.08797907627886291,0.0006820796573275235,0.06418332127339073,0.3322473466396332,0.021395768970251083,-0.16499996185302734,0.7956162691116333,0.029668929055333138,0.02123749628663063,-0.2412319928407669,-0.1771208494901657,-0.5946221947669983,-0.035830847918987274,-0.08572649955749512,-0.3132554590702057,-0.10118189454078674,-0.4107324182987213,0.15235799551010132,0.2632810175418854,-0.9603240489959717,0.047668177634477615,-0.0627119392156601,0.37880176305770874,-0.17925406992435455,0.26738226413726807,-0.028429804369807243,0.2713026702404022,0.08326154947280884,-0.4987753629684448,-0.2718566656112671,-0.6717784404754639,0.38967153429985046,-0.7177084684371948,-0.16900958120822906,-0.611863374710083,0.7349736094474792,-0.5883308053016663,-0.5564759969711304,0.08558453619480133,0.6531778573989868,-0.1986624300479889,0.7369978427886963,-0.20931410789489746,-0.20081225037574768,-0.21240994334220886,0.08488231152296066,0.029445717111229897,-0.28212597966194153,0.2751036286354065,-0.5903418660163879,0.02694716304540634,-0.44147002696990967,0.6593815684318542,-0.6595340371131897,-0.39599838852882385,-0.4892411231994629,-0.22384357452392578,-0.23011602461338043,0.290471613407135,0.35283833742141724,-0.5848107933998108,0.26812949776649475,-0.37270140647888184,-0.19524261355400085,0.34434282779693604,0.5286726355552673,-0.2549912929534912
BACE1-AS,0.04951705272357995,0.04821273165455525,0.034149857803121124,0.06773834008781501,0.15097874075497233,0.0822653677724727,0.016077957840039608,0.0007319051383725437,0.005673299690071352,0.0572660880073879,0.0,0.09169397010512555,0.039395274525274984,0.05214689395948497,0.055765030165212275,0.22869468105273127,0.10226436120816298,0.017789558107867268,0.06267188706923861,0.09122806827979117,0.2896105005607961,0.499963833586687,0.018655004455342208,0.04609762667637397,0.01060008360751912,0.07082926553219429,0.09795875745884546,0.023871923571269046,0.06018621322325378,0.0417374073127519,0.11148669160964138,0.0,0.022111173300939486,0.004134064869082686,0.011874536466265417,0.010841334286048858,0.10609595291369678,0.037442456055902615,0.03755432893715301,0.0097440377663435,0.04698354735713905,0.002707823092610784,0.0948103472950262,0.027745739514783502,0.012630212243119172,0.1650604614353125,0.01256179108245521,0.01047897940781791,0.33490299342755003,0.03555581223665913,0.03786098775790259,0.006269059653795444,0.044421514314275524,0.16585029567927648,0.8652802111394148,0.03755661309088784,0.01810414482260851,0.006070934671115791,0.06823040998014357,0.028213623053115824,0.03172601832925994,0.054605968996950124,0.06404860403497621,0.008953206810048454,0.5246473550796509,0.2189803570508957,-0.18141360580921173,1.4397754669189453,0.1996743381023407,-0.5186486840248108,-0.32531601190567017,0.253185898065567,-0.4778255820274353,0.2917363941669464,-0.06382633000612259,-0.8863840103149414,-0.15712347626686096,-0.09851562231779099,0.13556766510009766,0.620432436466217,-0.9939123392105103,0.7365034818649292,-0.4068954885005951,-0.06883518397808075,-0.09890218824148178,0.41911521553993225,0.12886276841163635,0.31630179286003113,-0.1993343085050583,-0.07800128310918808,0.6010150909423828,-0.8919677138328552,0.4297698140144348,-0.4642273187637329,-0.16318193078041077,-0.6776736974716187,0.9295005202293396,-1.0482184886932373,-0.08281628042459488,0.8066467046737671,0.3041674494743347,-0.4462427496910095,0.7845466732978821,-0.6482964754104614,0.28642240166664124,-0.11498284339904785,0.6311708688735962,-0.2510969638824463,-0.13423392176628113,-0.3180626332759857,-0.5825594663619995,0.14378508925437927,-0.7059298157691956,0.31823602318763733,-0.8624159097671509,-0.021145470440387726,-0.5285381078720093,0.30521175265312195,-0.35029473900794983,0.2011285126209259,-0.353914737701416,-0.32519280910491943,0.0502176396548748,0.3504197895526886,0.33701592683792114,0.6093366146087646,0.7367876172065735,-0.08423031866550446
BANCR,0.022499958516847218,0.004440261838563853,0.002856296864075821,0.028339614987275732,0.020929675363480206,0.11968178273590148,0.12933487827792972,0.08896924123007724,0.23716698406243308,0.0023016527620984702,0.026986199039537143,0.07933591958034186,0.008268122329360706,0.0008977007212381527,0.14688412903766304,0.004455875402864947,0.06819709015862192,0.004104652947574745,0.04236207724782033,0.0155298271717994,0.09967948147317914,0.06405839491098543,0.059876406023227025,0.010578816467717881,0.06136272164672406,0.10292269096797194,0.04187712586218466,0.198562395850386,0.016703891899724675,0.04671788916407262,0.13071689536836695,0.07722370521642646,0.17706335858009095,0.02805811747138312,0.1355458587642139,0.0033162289313344944,0.1169513558353326,0.2758407264349007,0.16906219106833378,0.07283214016584601,0.06430971023218082,0.049028003094924305,0.050766070749178285,0.018884527075654557,0.0051289832339279605,0.10585810101991981,0.012661905584409997,0.12416888789227166,0.19365091565613884,0.0954939562611254,0.041081154850988615,0.09036826497687249,0.03820991795605336,0.034463543321844266,0.09634627624748018,0.0023117973293414027,0.03038099014007269,0.02041372682534982,0.018744446084240543,0.05768617615277978,0.028628216937490136,0.025568955752147286,1.2972450588677473,0.017164453360347588,0.5206896066665649,0.2204241156578064,-0.18564894795417786,1.4420742988586426,0.20391777157783508,-0.5184811949729919,-0.3232262432575226,0.25284990668296814,-0.4716443121433258,0.2902631461620331,-0.06612735241651535,-0.8854119777679443,-0.15953169763088226,-0.09887662529945374,0.13307695090770721,0.6197691559791565,-0.9961449503898621,0.7350695133209229,-0.40519285202026367,-0.07441315799951553,-0.0938589796423912,0.42356470227241516,0.13081102073192596,0.3197615146636963,-0.19628842175006866,-0.07888869941234589,0.6026079058647156,-0.8950955271720886,0.4300803542137146,-0.4669385254383087,-0.158648282289505,-0.6829677224159241,0.932956337928772,-1.0484410524368286,-0.0820038914680481,0.8035907745361328,0.3020659387111664,-0.4509965181350708,0.7806224822998047,-0.6507793664932251,0.28145188093185425,-0.11603280901908875,0.6295734643936157,-0.25600898265838623,-0.1328936666250229,-0.32384639978408813,-0.5780737400054932,0.14692559838294983,-0.716718852519989,0.31245696544647217,-0.8587557077407837,-0.01835605315864086,-0.524596631526947,0.30871233344078064,-0.3486122488975525,0.19970391690731049,-0.35474932193756104,-0.3290930986404419,0.0479140430688858,0.34906497597694397,0.3376730978488922,0.6118466854095459,0.7322960495948792,-0.08982861787080765
BCAR4,0.1773714006777002,0.047305976275116804,0.11374849210965883,0.08777658960303729,0.19110781656718795,0.06541063031267388,0.12792712141896614,0.086402219945159,0.04249345441502552,0.04659180541387625,0.015570849495168041,0.10275878045775569,0.1053548260277113,0.17628550301321882,0.04356530265164986,0.13232458011406775,0.16214261084716922,0.10030465035951322,0.06854976550153852,0.10099466697299193,0.08677390985572161,0.045771609226045194,0.04034280275344639,0.11345509985382653,0.02829586525940651,0.029698023333885167,0.017068672408831326,0.10007328304447231,0.02270656995368078,0.21738382494515274,0.018477289303325654,0.06340517564418958,0.024961105311449832,0.10633732795171971,0.003882759154429787,0.03932232025088007,0.04948074770690659,0.03285885987768121,0.039332402716318306,0.027216615011390274,0.11511839946310626,0.14124927553865513,0.11168029860894059,0.020153134245391016,0.07712077336009371,0.07734597216262405,0.07768063264731688,0.15718972271987192,0.15583280305980932,0.16148686330113557,0.05915486605608603,0.034851892165822705,0.14474023447044046,0.11604268415926035,0.0074068451600841105,0.09113667680653269,0.04730989316731441,0.10565622241372603,0.2989332667752863,0.028464169962755845,0.08351198720660195,0.07188990965771257,0.046175687879715765,0.0068188055976811735,0.5242599248886108,0.22372588515281677,-0.18637585639953613,1.4510014057159424,0.20569440722465515,-0.5287385582923889,-0.3259478509426117,0.2624211013317108,-0.4705667197704315,0.29819679260253906,-0.06462384760379791,-0.8962320685386658,-0.16009333729743958,-0.0908951535820961,0.13437019288539886,0.6270651817321777,-0.9941225051879883,0.7511948943138123,-0.41100624203681946,-0.0802130401134491,-0.09372837096452713,0.4235839545726776,0.13239406049251556,0.3208477795124054,-0.2042258232831955,-0.0688781663775444,0.6188409924507141,-0.894724428653717,0.42962414026260376,-0.4608294665813446,-0.16093496978282928,-0.680755078792572,0.9338436722755432,-1.0559686422348022,-0.07225028425455093,0.817616879940033,0.296733558177948,-0.45286455750465393,0.784073531627655,-0.657459557056427,0.2914852201938629,-0.11502398550510406,0.6399688124656677,-0.259624183177948,-0.13154734671115875,-0.33139532804489136,-0.5782590508460999,0.14577914774417877,-0.7165721654891968,0.30792832374572754,-0.8626106381416321,-0.01251654140651226,-0.5261251926422119,0.3175302743911743,-0.35198530554771423,0.1975214183330536,-0.3683559000492096,-0.3229540288448334,0.04334915056824684,0.36368194222450256,0.3490111827850342,0.6136260032653809,0.7382810115814209,-0.08367043733596802
BCYRN1,0.030423387126542033,0.00861503547738339,0.14639801315963616,0.0775551662093145,0.0005563962580550415,0.050849398777186056,0.192111068181454,0.012837684231711773,0.04196521129955292,0.009345667256563774,0.004383082708280067,0.018446810965601815,0.010450570609393554,0.024703933616186894,0.0066008072926165015,0.0009512667809601162,0.016225985174361766,0.005849815685632879,0.6172181291870134,0.0011270453694409873,0.02984986332708088,0.007344878585986947,0.004419713067941024,0.020861833330106203,0.02086562164781265,0.09507613450519763,0.4003897424589123,0.07997725901994077,0.03631979510103549,0.0019181573618921714,0.003463241714026492,0.039409419638233543,0.056868601491298784,0.0019598458646456368,0.009065361193222465,0.0003542518034146441,0.031276372420908215,0.2080971321181389,0.24438495318461848,0.03877390773293804,0.014465062141587215,0.023895864289689154,0.003307841959837882,0.10814837473259879,0.37082005105150206,0.06328763403875923,0.004954733111823846,0.024994009870158006,0.04626545081396251,0.011417781917714023,0.001899423193851111,0.04049593473344834,0.0004698040378288585,0.005539268815638538,0.040601859477383366,0.0,1.1726362552591991,0.021451956604140197,0.048433261963519575,0.06510307881502538,0.00209963107167655,0.044618917761729306,1.0968363423105993,0.043464764091984194,0.23606374859809875,0.6180926561355591,0.08806347846984863,0.6873257160186768,-0.07966309785842896,0.03287023305892944,0.5081276893615723,0.1946103274822235,-0.08851799368858337,-0.34600526094436646,0.6890689730644226,-0.6031522750854492,0.9424434900283813,1.0286829471588135,-0.3671374022960663,0.3033962845802307,-0.4185835123062134,0.17738589644432068,0.6442363262176514,0.11738049983978271,0.2611090838909149,-0.28914743661880493,-0.150496706366539,-0.038499824702739716,-0.3296254873275757,0.24007059633731842,0.2907244861125946,-0.6424244046211243,0.1339871883392334,0.12485396862030029,0.06255252659320831,-0.5889022350311279,1.0081455707550049,-0.5049048066139221,-0.06452655792236328,-0.04843251779675484,0.8406293392181396,-0.024975422769784927,0.48335614800453186,-0.02234715223312378,0.008922547101974487,-0.5056454539299011,0.8114016056060791,-0.03132560849189758,0.10547318309545517,-0.2013145089149475,0.3827131390571594,0.10044042766094208,-0.6014742255210876,-0.013010971248149872,-0.24615910649299622,-0.7290604710578918,-0.41019660234451294,0.7279132604598999,-0.33980682492256165,0.1203470528125763,-0.16739775240421295,-1.0580964088439941,-0.5411549806594849,0.4276377558708191,0.04793795943260193,0.4864846467971802,0.10071493685245514,0.057301804423332214
BDNF-AS,0.09209078695807278,0.38262704587935753,0.03565502651891696,0.09723916668820355,1.5440861202302112,0.012996163637725799,0.024814755871612235,0.00036941256931756527,0.0322033735702802,0.0011650431553146615,0.0065370960901309436,0.028710164810886448,0.006561744912791244,0.02553358444748664,0.014488123931476395,0.025856984766314615,0.03242951403185461,0.038280374804248646,0.041098003592019275,0.21397339367967846,0.018690734720509933,0.09595685834698789,0.045173370801088984,0.002058113372937941,0.0019100785061995193,0.0024215848451319506,0.056697217121678106,0.11437108897801167,0.013200560579081247,0.09028461616949815,0.15140259318216606,0.006480248734403217,0.03677086508198356,0.139987823517422,0.15830847297645886,0.10573994298973828,0.020288054399194313,0.02187580199942996,0.10798502296075721,0.027344094537898267,0.02505375612565781,0.042092196646721376,0.04568758444378327,0.0011921265219606793,0.05738736157767736,0.13558580601956596,0.025382319392876523,0.19154450564812098,0.23700011415972405,0.16129290600718096,0.03809349918094562,0.003560883135671801,0.04773258626482372,0.03869744221839768,0.05646828665698843,0.02142069293960678,0.0052202892943072135,0.17116917931978878,0.005181798300241563,0.004761354775809051,0.031438532137628074,0.015301317392742436,0.05103622497492428,0.005694278742186225,0.5228577256202698,0.21504651010036469,-0.18016555905342102,1.4301352500915527,0.19603022933006287,-0.5090938210487366,-0.3239750266075134,0.24506108462810516,-0.48167961835861206,0.28556427359580994,-0.06510394811630249,-0.8773526549339294,-0.15555545687675476,-0.10486587136983871,0.13562233746051788,0.6145828366279602,-0.9944488406181335,0.7241507768630981,-0.4014120101928711,-0.06133958324790001,-0.10090795159339905,0.416811466217041,0.12566155195236206,0.31491029262542725,-0.19459454715251923,-0.08669345825910568,0.5852693915367126,-0.8897873759269714,0.43024373054504395,-0.4692350924015045,-0.1642482727766037,-0.6774488687515259,0.9269806146621704,-1.0405044555664062,-0.0926671102643013,0.7946915626525879,0.3114280700683594,-0.44215330481529236,0.7846568822860718,-0.6410665512084961,0.27851536870002747,-0.116732157766819,0.6222720146179199,-0.2451619952917099,-0.13684400916099548,-0.30767154693603516,-0.5840632915496826,0.14288796484470367,-0.7011204957962036,0.32500723004341125,-0.8603625893592834,-0.02849462255835533,-0.5287588834762573,0.2954685688018799,-0.34884053468704224,0.204277902841568,-0.3411218523979187,-0.33023470640182495,0.05473315343260765,0.3376534879207611,0.32643547654151917,0.6063063144683838,0.7344567775726318,-0.08823329955339432
BOK-AS1,0.4477673421100326,0.06699482084048447,0.06983733847008552,0.022930908804603717,0.004358294888051425,0.2933197668875457,0.05646825801451773,0.03591377621685712,0.02846364393477268,0.16894343449728633,0.06440921648652909,0.9562322762327198,0.00099488457155737,0.006407792152250095,0.017216408664481743,0.006093478319602778,0.05869816344023906,0.02875736018437021,0.1001601775734435,0.07692923577046785,0.1335726702375976,0.01357950694520983,0.049457341695126035,0.09421366490706871,0.04132141645221008,0.007422672933731019,0.024955056589643927,0.13992404315243978,0.021819293448019025,0.09761269121890767,0.25288234204349413,0.08997790526057987,0.04309164158765403,0.03284620144856107,0.012182215316379153,0.004136058677236739,0.024804046624053416,0.049952503732638154,0.06079621921174799,0.01662783861069704,0.01255005368343,0.015095830815036427,0.004454485815903297,0.0006180871713640967,0.1406845271963928,0.15341416282832698,0.02446122800171469,0.028853968623318363,0.0007666566756600774,0.10581843599387494,0.0021277763576629657,0.10901338396301746,0.008504963536541905,0.006815276011102572,0.08852288996794758,0.054759004667498536,0.0275923685359018,0.08864808179205057,0.01836997498029991,0.07727619959061971,0.0013604645872004638,0.09507759418244793,0.01383347178706775,0.09513827838509725,0.4018112123012543,0.03655058890581131,-0.13686460256576538,0.9400344491004944,0.034895602613687515,-0.03902877867221832,-0.24670030176639557,-0.12592682242393494,-0.62898850440979,0.0035744751803576946,-0.10594404488801956,-0.4262077212333679,-0.09531731903553009,-0.38719040155410767,0.15604718029499054,0.3303223252296448,-1.0047587156295776,0.14732179045677185,-0.12194108217954636,0.30564919114112854,-0.1717705875635147,0.30017074942588806,-0.021021148189902306,0.28098684549331665,0.022551123052835464,-0.4694703221321106,-0.16100658476352692,-0.751043438911438,0.4422520399093628,-0.7115221619606018,-0.19521433115005493,-0.6558910608291626,0.7999563217163086,-0.6612765192985535,-0.535136342048645,0.20793864130973816,0.6417605876922607,-0.23514260351657867,0.766451358795166,-0.29363277554512024,-0.12353194504976273,-0.20822888612747192,0.17640846967697144,0.016502968966960907,-0.2696376442909241,0.19004100561141968,-0.6256059408187866,0.06821733713150024,-0.4757464528083801,0.6387271881103516,-0.7307172417640686,-0.38185372948646545,-0.5371384620666504,-0.15685483813285828,-0.28370553255081177,0.32106247544288635,0.26824986934661865,-0.5778148770332336,0.27091360092163086,-0.2918439209461212,-0.15750089287757874,0.43187880516052246,0.5985171794891357,-0.2706948518753052
